Crime_ID,Crime_Type,Distance,School_ID
JA133486,0,0.4732005108177069,609678
JA133418,11,0.3299369606352929,609728
JA133439,0,0.4367305972596622,610529
JA133442,0,0.054323129695755284,610557
JA133448,0,0.28380199686115315,609723
JA133402,11,0.32033689840265195,609678
JA133359,2,0.44452475640139805,610573
JA133289,11,0.192184623138497,609707
JA133349,0,0.12876110336183155,400058
JA133233,0,0.2087472002536461,400137
JA133341,2,0.17310798464752136,610558
JA132043,12,0.43101610285637565,400137
JA133490,6,0.458149684527781,609709
JA133457,1,0.30330559549163616,400131
JA133457,1,0.09354093974870349,400022
JA133498,1,0.4609644076084066,609711
JA133443,1,0.3947258867151982,609728
JA133176,0,0.33292918270377625,609746
JA133183,0,0.21385943136443233,400036
JA133353,7,0.27692131798103353,400061
JA133353,7,0.16639442337756616,400062
JA133487,7,0.42741737099776705,610570
JA133484,1,0.4373470127768579,609710
JA133576,2,0.49602431784757983,400171
JA133540,0,0.36231230668490993,400010
JA133501,1,0.3743962087987151,400098
JA133501,1,0.31638356187463323,400133
JA133574,12,0.43422667981457047,610524
JA133548,13,0.2285361216735448,609754
JA133161,1,0.13617750877819707,400124
JA133549,1,0.4172648303318833,610564
JA133585,4,0.2518261417533054,609691
JA133550,12,0.20966928260898837,400036
JA133470,7,0.30626422534693015,400061
JA133470,7,0.2634483865723156,400062
JA133591,7,0.47798819042454105,609704
JA133532,0,0.24096079808637086,609723
JA133507,16,0.32041957384406033,400123
JA133589,15,0.18062151273079707,400058
JA133594,15,0.42619202952082225,610581
JA133567,2,0.32482648685984583,610394
JA133645,6,0.34286939908868463,609712
JA133590,1,0.12661243098203687,400123
JA133225,12,0.2293427006390206,400172
JA133566,2,0.17368949657533905,609756
JA133566,2,0.42717130151076216,400179
JA133539,2,0.17368949657533905,609756
JA133539,2,0.42717130151076216,400179
JA133636,8,0.39311825700101005,400124
JA133621,1,0.07689290601313803,400032
JA133618,1,0.10543182784038423,609728
JA133696,0,0.2715342020285701,610568
JA133583,2,0.05659481057122595,610566
JA133583,2,0.48801694608999896,400118
JA133583,2,0.4999633784275875,610499
JA133606,9,0.28608179211400825,609723
JA133615,18,0.3534679941379808,400128
JA133705,4,0.28677140258213907,400106
JA133705,4,0.34824935457750666,400086
JA133705,4,0.4460294473345208,610506
JA133715,1,0.2193076685298193,400144
JA133658,12,0.247334985454656,609720
JA133738,0,0.19977761395658103,609680
JA133757,9,0.03172860369173267,610518
JA133714,11,0.21227294737625943,609694
JA133770,6,0.46728934247152504,610566
JA133729,9,0.16965615646689144,400077
JA133723,4,0.04237849495375408,400119
JA133485,2,0.4460492307407457,610573
JA133813,9,0.4194304758892384,610518
JA131453,1,0.46250457259615446,610561
JA131453,1,0.010460132120319461,400097
JA131453,1,0.4331176000238316,400142
JA133794,16,0.1633002895946249,400128
JA133732,1,0.3321238139833174,400175
JA133741,4,0.250041369582235,610518
JA133735,9,0.4143581199698662,609749
JA132684,4,0.21829867069562328,610394
JA132745,1,0.31711519011377365,400098
JA132745,1,0.37475650063997673,400133
JA133856,7,0.23461452219751117,400022
JA132716,1,0.4827986611519212,609709
JA132762,10,0.2561104580293958,400126
JA133842,15,0.378610666805847,609680
JA133858,6,0.342008446093105,609722
JA133644,1,0.24588055226784408,609725
JA133752,13,0.33014623332328336,609691
JA133861,7,0.23058171464580582,610561
JA133861,7,0.3107764338171851,610571
JA133872,4,0.42752889802515504,400077
JA133749,1,0.24032908645809833,400087
JA133749,1,0.27679866161356226,609676
JA133745,0,0.32453981128036935,400053
JA133745,0,0.4171321887556894,400055
JA133745,0,0.3126611050634941,610529
JA133745,0,0.4727796466248242,400051
JA133881,0,0.016610901954007166,400141
JA133747,11,0.20193193910238946,400131
JA133747,11,0.19560109828214514,400022
JA133911,11,0.43548612758695177,400169
JA133903,1,0.4900697241201649,400119
JA133942,0,0.4682629080224805,610573
JA133952,0,0.3934346448565399,400172
JA133934,2,0.39058931894105875,400058
JA133967,12,0.11056997192112454,610389
JA133920,4,0.3839562334205792,609727
JA133986,0,0.09812439180972221,609754
JA133677,2,0.33729640732051774,610573
JA133993,12,0.2183511206165997,609722
JA133865,1,0.3887065995327246,400175
JA133865,1,0.4472644418227253,610573
JA133961,2,0.32894796846621566,400127
JA133945,6,0.4549665660941836,610587
JA133012,6,0.2464389830207298,609739
JA133974,1,0.2825916152887871,609726
JA134008,2,0.43420932886853986,609741
JA134028,0,0.33516727879333424,400098
JA134028,0,0.33770993414161266,400133
JA133905,0,0.4199201083128626,609728
JA133987,2,0.4040234086378561,400169
JA133976,11,0.4922799700072878,609780
JA133980,2,0.40910246605872275,609694
JA134030,1,0.3490468810754903,400094
JA134058,2,0.21287797950478285,609741
JA134022,2,0.2235935340611916,400052
JA134002,2,0.2414023207673202,400130
JA134036,1,0.42016072676461547,610334
JA134060,6,0.10455046397479724,610573
JA134075,0,0.2768374649606179,609733
JA134092,4,0.3761685340409812,400119
JA134083,15,0.18128693435702778,609748
JA134126,2,0.3457440249827702,609741
JA133981,0,0.48165038120401527,400036
JA133054,0,0.17645049896694243,400053
JA133054,0,0.3737459767926865,400055
JA133054,0,0.33537530945578764,610529
JA134115,1,0.15209487354580772,610563
JA132416,17,0.43317810917159766,610513
JA134091,2,0.3268977315482413,609741
JA134084,2,0.38996691934221567,609734
JA134129,8,0.4725409880353962,609746
JA133999,7,0.4499104579043509,609711
JA134119,0,0.1271860677566161,400098
JA134119,0,0.05724565486220645,400133
JA134110,0,0.4721039614245015,610529
JA134020,4,0.36425751758492886,610244
JA134055,1,0.04237849495375408,400119
JA134070,13,0.27307245214053993,609679
JA134182,4,0.26554211095467084,610566
JA134182,4,0.36385991240874876,400118
JA134194,0,0.3238286555177667,609718
JA134192,2,0.4140906410397461,609711
JA134214,6,0.4610522900258609,609761
JA134242,6,0.3499860780818421,400106
JA134174,15,0.17563745981037138,400123
JA134111,2,0.4687736641877118,609682
JA134245,1,0.48267933257694445,609725
JA134245,1,0.46550596073105743,400147
JA134270,16,0.4997258948000921,609739
JA134248,6,0.1954480278970864,610573
JA134210,6,0.40876351101022557,400102
JA134210,6,0.48132756061034987,400091
JA134309,2,0.35028694025446416,609695
JA134201,8,0.23329786296340205,400127
JA134353,12,0.3866476897608564,400061
JA134353,12,0.4875615706054127,400062
JA134360,2,0.3111406197754265,609741
JA134355,0,0.27219628451866396,400053
JA134355,0,0.3256952395419088,609740
JA134351,15,0.12077524233115852,400056
JA134361,4,0.43172761287271966,400172
JA134265,0,0.07713201396562941,610571
JA134357,2,0.3956100448178069,400176
JA134356,14,0.35182410397096076,400061
JA134356,14,0.2756404885519589,400062
JA134388,9,0.4097511209459395,400173
JA134289,11,0.4642848862795322,610587
JA134392,12,0.2873979044478191,400129
JA134224,2,0.3417948148456861,609741
JA133534,12,0.2823893894536377,400087
JA134415,0,0.4968821762940532,610529
JA134387,4,0.24099788304853095,609678
JA134258,2,0.31746887182252537,609741
JA134243,17,0.32884067631075936,610587
JA134317,4,0.4028272569056656,400066
JA134317,4,0.3578943328216484,400145
JA134317,4,0.29262814254196173,609754
JA134405,0,0.4296435167827652,400137
JA133558,1,0.2981205366886489,609727
JA133558,1,0.3463363411187211,400066
JA134402,1,0.4849219099529083,400175
JA134426,15,0.33754202827907914,400169
JA134473,2,0.21387109533340928,609741
JA134447,4,0.49881242707960244,609709
JA134511,2,0.3492653186354147,610580
JA134511,2,0.3507547862763291,609759
JA134381,1,0.4931443531262854,400119
JA134336,4,0.28364074403180345,400123
JA134082,0,0.3590877372126898,609710
JA134497,0,0.12921967667085382,400098
JA134497,0,0.20662306940402303,400133
JA134284,2,0.10974055041783239,400102
JA134284,2,0.2117889711071892,400091
JA134308,0,0.14250308572453957,610394
JA134308,0,0.41771378305847734,400141
JA134498,12,0.12921967667085382,400098
JA134498,12,0.20662306940402303,400133
JA134421,12,0.4934728723861253,609718
JA133625,1,0.17937471382996886,609680
JA133616,1,0.3212718388452164,400124
JA134486,17,0.1290198569921688,610394
JA134486,17,0.4867085888741523,400141
JA134562,15,0.4137102426789107,609761
JA134562,15,0.30763857397113126,400156
JA134331,1,0.45900957015696453,609725
JA134267,2,0.3742934752564702,400171
JA134267,2,0.1147335826679427,400147
JA134373,1,0.4172648303318833,610564
JA134563,9,0.4892791230421029,609741
JA134491,11,0.17020859079067313,609682
JA134547,6,0.4267903125513621,400124
JA134466,2,0.24139568496325278,610381
JA134466,2,0.24381940376765113,610380
JA134477,0,0.4232103959894877,400133
JA134384,7,0.48896947432009746,610381
JA134572,9,0.3082482829901158,610334
JA134546,0,0.48547800940569924,609740
JA134545,12,0.3919337966632474,609740
JA134545,12,0.20541241587591003,400051
JA134566,15,0.21276951910831216,400119
JA134531,7,0.39177370526901545,609728
JA134611,0,0.25594573763611367,609678
JA134592,12,0.3500888374752038,400032
JA134608,0,0.3088492131347707,609756
JA134608,0,0.3857470636976489,400179
JA134581,0,0.1636142948487061,400098
JA134581,0,0.14774310610755703,400133
JA130854,6,0.4671467316252225,400105
JA133647,0,0.27948394462825993,400171
JA133647,0,0.13104455705596185,400147
JA134507,16,0.36095348082648676,610581
JA134616,14,0.0596095401324219,400123
JA134606,0,0.188927512139522,609678
JA134642,15,0.36898634520063095,400128
JA134629,12,0.43184501920462154,609678
JA134636,6,0.46314486149075634,610570
JA134649,0,0.4233403466565408,609712
JA134632,4,0.4777904308857165,609746
JA134191,7,0.27034580874247066,400105
JA134191,7,0.44337139697454936,609754
JA134650,8,0.4147570872968006,400097
JA134344,23,0.23861713943018598,609756
JA134575,7,0.351685403075849,400098
JA134575,7,0.23290227472058525,400133
JA134647,2,0.4481580323058332,400059
JA134655,15,0.37248757582770325,610566
JA134469,1,0.404106112292594,609756
JA134609,16,0.4998011800211764,400128
JA134653,15,0.36908375926883036,610357
JA134658,1,0.01268988622844479,609713
JA131358,1,0.4053512174914073,609711
JA131358,1,0.4221062261191531,610391
JA134619,1,0.48491522354377065,400130
JA134666,8,0.3271868144552993,400124
JA134580,1,0.3966617385066968,609780
JA134580,1,0.30508685397784024,400054
JA134676,2,0.4160636388106176,609707
JA134583,0,0.4459788550004187,609723
JA134715,11,0.31723494983330447,400169
JA134622,16,0.4330359419882724,610381
JA134723,1,0.27034580874247066,400105
JA134723,1,0.44337139697454936,609754
JA134692,18,0.4741412340384337,609726
JA134703,2,0.30961717191977484,400098
JA134703,2,0.40778472892420486,400133
JA134711,2,0.17595894633630985,609682
JA134727,15,0.14874086683176263,610561
JA134727,15,0.40378384079906215,610571
JA134727,15,0.24301462528543386,610304
JA134518,10,0.2706146604394942,610391
JA134662,7,0.10498343591425692,400077
JA133906,7,0.481521377265518,400077
JA134738,0,0.25403254473004755,400139
JA134743,0,0.327430705328606,400035
JA134745,8,0.427750762792861,400052
JA133896,7,0.4915835528927023,609720
JA134759,1,0.30855027095357096,400064
JA134757,6,0.38073527448130956,610334
JA134757,6,0.4430659570989052,609693
JA134673,1,0.495543439176182,610323
JA134697,1,0.39358072461192856,400056
JA134697,1,0.46406791924671414,610389
JA134770,6,0.34262245153892873,609722
JA134744,8,0.427750762792861,400052
JA134769,2,0.486727145343126,400156
JA134790,0,0.4834948124773,609710
JA135072,0,0.33142091779537475,609682
JA135072,0,0.4833806531934143,610386
JA134784,1,0.3712924287140269,400157
JA134784,1,0.46178714379977476,610323
JA134755,6,0.47072350546494973,400156
JA134789,7,0.4027553926299184,400161
JA134726,1,0.2958251817481947,610581
JA134777,1,0.2306039893433683,609704
JA134729,11,0.3227423742278794,609704
JA134704,2,0.3651049608161837,609751
JA134704,2,0.387096995411879,400137
JA134753,4,0.11002531748062716,400162
JA134811,1,0.37329422750725444,400104
JA134811,1,0.47907207189042816,400164
JA134781,10,0.2135350828046993,400054
JA134803,1,0.14501574857360378,400171
JA134803,1,0.4508092945193844,400147
JA134705,9,0.4526715696931229,610340
JA134814,1,0.44063052807514375,400141
JA134821,1,0.331344632492493,610566
JA134821,1,0.4981650623548714,610499
JA134832,2,0.40966131499938885,610245
JA134832,2,0.45018736129442233,400127
JA134826,7,0.4629487924238834,609705
JA134842,2,0.33123407523593723,400118
JA134831,8,0.34569800885842955,609680
JA134827,0,0.2752541879489115,609691
JA134861,2,0.3460045388354734,400129
JA134862,0,0.4715060225399236,400036
JA134846,11,0.4863940633136252,609698
JA134866,9,0.49536048078029077,609759
JA134876,12,0.19346009918869628,609680
JA134883,11,0.43717582150817574,609708
JA134863,0,0.22127211650443163,610581
JA134877,2,0.32753985917558337,609741
JA134819,9,0.4466251920728206,609693
JA134928,2,0.3195126909858168,610581
JA134913,1,0.32651518439060295,400129
JA134938,11,0.44522066612590006,400141
JA134975,0,0.49226687813853454,610570
JA134909,9,0.33389272578180335,400139
JA134988,0,0.27956222839810946,400061
JA134988,0,0.23135309071985535,400062
JA134933,14,0.4947976932749992,609748
JA134933,14,0.16262092012091595,610357
JA134795,7,0.2687799614296552,400022
JA135024,2,0.4535627521075786,609678
JA135013,12,0.3970247131295349,400087
JA135013,12,0.11103891202921956,609676
JA134973,0,0.41052439645193545,609710
JA135055,0,0.48786544412676025,609744
JA135023,0,0.480760495810605,400129
JA134848,11,0.3635618337993335,400126
JA133672,7,0.425412495338758,400077
JA135046,1,0.39076213392063375,610565
JA133428,4,0.4588099342789147,609709
JA134198,1,0.39889240425548617,400118
JA134882,11,0.1998370414121977,609780
JA134991,8,0.25689848946943,609780
JA135066,2,0.39385675656817326,609678
JA135099,15,0.325002556509675,400144
JA134925,1,0.3981640867684847,400056
JA134925,1,0.29346336616192376,610389
JA135113,9,0.32639691999316167,610394
JA135063,0,0.33142091779537475,609682
JA135063,0,0.4833806531934143,610386
JA135124,4,0.3430832414278076,610561
JA135124,4,0.11579044804665693,610571
JA135124,4,0.4596163029293233,610304
JA135064,0,0.4840392601487374,400129
JA135093,0,0.4899853741288733,609712
JA134992,16,0.3124740078911547,400058
JA135181,4,0.016500296188631546,609756
JA135158,11,0.24214225774993625,400150
JA135094,12,0.08750987713120592,609718
JA135075,0,0.4720361134381156,609783
JA135155,7,0.4300513050396052,400056
JA135178,15,0.332755446678189,609693
JA135129,15,0.04665333661541013,609676
JA135051,1,0.12265190882514374,400056
JA135058,0,0.3672960438933717,610357
JA134993,7,0.4946996931868977,610571
JA135135,1,0.13245759043453617,609723
JA135214,0,0.3150170372195722,400053
JA135214,0,0.17814189959861726,609740
JA135214,0,0.37063322570317603,400051
JA135238,12,0.4136982221728245,400133
JA135199,1,0.43209307504720007,400171
JA135199,1,0.21294709912474255,400147
JA135242,2,0.2922364161320722,610573
JA135246,0,0.4068706433284445,400098
JA135246,0,0.4606012341631845,400133
JA135112,2,0.4403985824990089,609780
JA135112,2,0.3219818754996817,400054
JA135142,0,0.1528767539001389,400098
JA135142,0,0.051758259102436706,400133
JA135280,3,0.3586769051311281,610565
JA135294,9,0.4369718946517197,400171
JA134589,0,0.4918643228149227,400113
JA134589,0,0.4889088183660395,400170
JA135298,0,0.33516727879333424,400098
JA135298,0,0.33770993414161266,400133
JA135306,12,0.2879657371435253,610244
JA135299,1,0.047897233429500904,609692
JA135290,0,0.31772089770265305,400141
JA135315,4,0.4424186227382863,610394
JA135315,4,0.11783472049087439,400141
JA135244,4,0.412512475942117,610518
JA135201,15,0.3921602894676419,609726
JA135164,0,0.26482607934995345,400105
JA135164,0,0.4322274777448313,609754
JA135309,1,0.08750987713120592,609718
JA135210,1,0.3397117818846811,610581
JA135287,2,0.29143633295914345,609705
JA135312,1,0.009568126009095419,609728
JA135247,2,0.46478037190407545,400077
JA135394,0,0.07989463688051286,400098
JA135394,0,0.13719246584395178,400133
JA135385,0,0.47994818230190023,609723
JA135376,2,0.2396722206121763,609723
JA135261,2,0.49600876618854284,400128
JA135387,1,0.066891362343923,609723
JA135405,2,0.40513224413657406,400131
JA135405,2,0.009308861515858571,400022
JA135423,6,0.41511356896522705,610547
JA135188,16,0.3340670677760843,400123
JA135416,0,0.4183968114318482,609692
JA135432,12,0.3075072766236556,400034
JA135435,0,0.07989463688051286,400098
JA135435,0,0.13719246584395178,400133
JA135468,8,0.4901807019274828,609738
JA135198,4,0.024078338995143254,609674
JA135454,0,0.475141473710539,610340
JA735985,0,0.4466266489895366,609756
JA135297,9,0.07807588007649363,609708
JA135476,6,0.2802683775101761,400123
JA135356,11,0.14470887018701875,610570
JA134837,1,0.41820477727788546,610543
JA135436,1,0.3980798489781739,400119
JA135436,1,0.36495272373318205,400123
JA135386,1,0.4682629080224805,610573
JA135483,0,0.246961976035256,609727
JA135581,4,0.36395929372338437,400066
JA135581,4,0.14735176325986443,400145
JA135375,1,0.39076213392063375,610565
JA134504,1,0.13385754169879124,400127
JA135341,12,0.3931903053184218,400125
JA135341,12,0.35386103885284254,400013
JA134665,2,0.27002263045084574,400104
JA134665,2,0.16641260917397435,400164
JA135518,6,0.43906709332051863,609704
JA135284,7,0.3645008833791623,609712
JA135390,12,0.44980023948816933,400127
JA135671,1,0.3597332269070949,609704
JA135633,1,0.1951567379381856,400056
JA135574,8,0.3100934906901304,400126
JA135715,0,0.37479724932813463,609724
JA135543,0,0.14250308572453957,610394
JA135543,0,0.41771378305847734,400141
JA135449,1,0.3022808749355072,400085
JA135478,12,0.4156977787402487,609711
JA135498,9,0.16840622096709001,400143
JA135498,9,0.3877427199373486,609693
JA135750,0,0.1477566863245663,609748
JA135641,0,0.28088111726419795,610570
JA135688,0,0.3097653256460287,400113
JA135688,0,0.3909583617286112,400170
JA135603,0,0.25269682796092835,400036
JA135572,11,0.19650901179750183,400056
JA135691,1,0.43513149857467986,609693
JA135798,0,0.21291899991474716,400098
JA135798,0,0.21673832540789081,400133
JA135632,1,0.307770059611697,609746
JA135567,7,0.4835748871940568,609751
JA135567,7,0.14290169228342245,400137
JA135788,8,0.20891680617769798,400010
JA135823,12,0.4644955579784764,400113
JA135823,12,0.37473047757992745,400170
JA135841,6,0.2627760074741476,400128
JA135649,4,0.36701769441156334,400171
JA135649,4,0.2912021820621891,400147
JA135717,0,0.18128693435702778,609748
JA135664,1,0.474019525615309,609764
JA135357,4,0.02677105594833867,609783
JA135357,4,0.3999048251563729,400057
JA135778,0,0.21282033611975923,400169
JA135512,4,0.43242842774441936,400094
JA135754,1,0.17067312267959173,609704
JA135447,0,0.13243857898856384,400098
JA135447,0,0.07981906474413743,400133
JA135441,0,0.2888914424536958,400141
JA123292,0,0.3727904512261981,400098
JA123292,0,0.31683004966303746,400133
JA135395,12,0.36604479239701143,400055
JA135395,12,0.4156047898639988,610529
JA123258,9,0.48719036339537447,609768
JA135842,12,0.06172718500808673,609676
JA135860,11,0.4000748427873795,609698
JA135840,12,0.34235453683260114,609712
JA135869,0,0.44877863714476757,610580
JA135869,0,0.2514363153501207,400131
JA135869,0,0.329105301565182,400022
JA135679,4,0.18873947854002426,609746
JA135240,0,0.15139458515332768,400098
JA135240,0,0.04909407773837009,400133
JA135615,7,0.4663182639551973,400064
JA135615,7,0.4622677492555171,609769
JA135831,0,0.1528767539001389,400098
JA135831,0,0.051758259102436706,400133
JA135845,4,0.2762468697161838,400098
JA135845,4,0.2850608724104339,400133
JA135766,7,0.31031647110539934,609691
JA135889,12,0.18390938827609637,610245
JA135851,4,0.3439676012913831,400169
JA135864,9,0.4251274797305276,400162
JA135866,2,0.4284812505868094,610566
JA135866,2,0.3330779181775691,400118
JA135804,0,0.22601180792646627,400098
JA135804,0,0.3099198165539661,400133
JA135631,7,0.4751836045028092,609780
JA135631,7,0.3192934968410564,400054
JA135903,3,0.09855761732167782,400123
JA135876,5,0.30582007785218757,609737
JA135911,1,0.23521976562113417,610391
JA135870,7,0.3102203711413829,610561
JA135870,7,0.14532832676751653,610571
JA135870,7,0.4362847669600641,610304
JA135878,15,0.4113547990988653,610518
JA135897,4,0.2543478381589431,609730
JA135897,4,0.19645363084439194,610390
JA135909,6,0.33001526954879046,609751
JA135909,6,0.39591491214033375,400137
JA135846,9,0.09446036310017646,609751
JA135861,1,0.31516804974322593,400094
JA135776,0,0.24636507458996415,609735
JA135904,16,0.4953844293101066,400147
JA135896,9,0.4826887494968638,400058
JA135952,1,0.3010644640158335,610381
JA135952,1,0.3857540190422127,610380
JA135730,12,0.20499540624443274,400059
JA135730,12,0.42628446668800773,610566
JA135730,12,0.10010043612106574,610499
JA135995,2,0.4580741231198398,400057
JA135995,2,0.2193595474009143,609750
JA135814,2,0.318769782317962,400128
JA135983,15,0.4637114256265399,610565
JA135886,13,0.2934894993888015,400033
JA135949,1,0.3010644640158335,610381
JA135949,1,0.3857540190422127,610380
JA135899,1,0.2543478381589431,609730
JA135899,1,0.19645363084439194,610390
JA135925,1,0.07120233375721875,610561
JA135925,1,0.4368483450075452,400097
JA135925,1,0.3543904426043001,610304
JA135938,6,0.4558137967836578,610391
JA136030,15,0.31783116142703055,609712
JA136007,7,0.460542230189822,400059
JA136007,7,0.46013611103645374,609722
JA135965,6,0.31723886501179255,610547
JA135988,1,0.44021004155016213,610570
JA136000,7,0.14782771479189633,610357
JA136041,1,0.4024082030585202,400135
JA136050,0,0.3194791436620982,400124
JA136045,6,0.4724517403284703,609709
JA136040,1,0.4767193510551833,400175
JA136040,1,0.3620854497682187,610573
JA136014,7,0.21592795795185749,400176
JA136052,1,0.45214974778984446,610580
JA136052,1,0.3263674124751531,400131
JA136052,1,0.2646856294520283,400022
JA134780,11,0.240892025441711,400055
JA134780,11,0.18108532987155693,610529
JA136093,1,0.18237730256627618,400161
JA135921,7,0.36074331994027836,400143
JA135921,7,0.12633011412044184,609693
JA136037,9,0.462009660041364,609698
JA136056,1,0.4955952731707817,400161
JA136098,0,0.06827794508368834,609682
JA136098,0,0.43744797392530055,610386
JA136064,11,0.3614672238155593,400058
JA135998,2,0.2000925227423584,609768
JA136094,7,0.42884049399073954,400077
JA136103,1,0.4766618639805666,400161
JA136016,1,0.3920107448480886,400032
JA135997,0,0.44509296747147253,610389
JA136114,6,0.448038183693121,609708
JA136070,9,0.16965615646689144,400077
JA136125,0,0.2854324418801688,400157
JA136125,0,0.23253802362335302,610323
JA136124,11,0.33738374372679336,400119
JA136136,6,0.35977018256451676,609732
JA136138,1,0.4866582122534019,400127
JA136149,2,0.249590076357941,609762
JA136143,9,0.476427896107965,610390
JA136150,0,0.021313748570887286,609678
JA136142,7,0.43946423901415166,400127
JA132101,4,0.024996672492216217,609762
JA136211,2,0.030205936814788652,609724
JA136161,11,0.4871606245868256,610580
JA136161,11,0.31554370846864416,400131
JA136193,11,0.4513142618578502,400126
JA136191,9,0.47327491389113596,609723
JA136260,6,0.261554687888825,400172
JA136292,14,0.009275653196202575,609705
JA136181,0,0.17568082372883523,610518
JA136182,1,0.49944267696712386,400144
JA136329,1,0.009671231698903977,609727
JA136215,0,0.4246147978887905,400077
JA135021,1,0.37518276135627593,400105
JA135021,1,0.36196510754595984,609754
JA135071,4,0.49878310187945624,610380
JA136309,8,0.33634326829185346,609693
JA136356,0,0.25689848946943,609780
JA136334,11,0.14760954307652624,610381
JA136334,11,0.06514798311650032,610380
JA136367,0,0.2576636735615833,400098
JA136367,0,0.15745461330618712,400133
JA136348,12,0.3283278896824124,609708
JA136224,11,0.17801947928930245,610565
JA136352,0,0.1661242339481627,400061
JA136352,0,0.21556048703670658,400062
JA136330,0,0.37883633650468773,610391
JA136339,1,0.21061886008030156,609704
JA136377,12,0.3114162206564126,609750
JA136290,1,0.45952710310646283,610581
JA136361,12,0.1915822989437453,400098
JA136361,12,0.10830935665187788,400133
JA136446,0,0.17674418450822438,400105
JA136446,0,0.4073093951054702,609754
JA136359,7,0.3569545431217379,400179
JA136478,0,0.3131195684657293,610570
JA136465,14,0.29600762113433776,610567
JA136496,0,0.4668461904957662,400133
JA136324,1,0.1524538715169069,610565
JA136462,6,0.29232482395315945,609725
JA136493,16,0.36728942415605303,400144
JA136423,12,0.44789866683470886,610518
JA136396,4,0.4102693452175577,400058
JA136520,0,0.26504888025394324,400113
JA136520,0,0.26917496991308054,400170
JA136484,14,0.14460954745036142,609722
JA136495,2,0.17236683102366762,400157
JA136495,2,0.28378683662921234,610323
JA136557,0,0.4893862189154509,609755
JA136552,12,0.2804819960833353,400098
JA136552,12,0.18203971752419681,400133
JA136276,1,0.48325602305883836,610547
JA136528,0,0.28911377174220976,609727
JA136589,6,0.469119933359774,400056
JA136526,15,0.36473642411586377,400059
JA136526,15,0.4447095223473478,609722
JA136526,15,0.3888821064790915,610566
JA136526,15,0.3468947320978382,610499
JA136563,12,0.3241648180818711,610518
JA136350,8,0.04665333661541013,609676
JA136476,15,0.39425290224202053,610394
JA136476,15,0.303274137988181,400141
JA136505,0,0.26482607934995345,400105
JA136505,0,0.4322274777448313,609754
JA136581,17,0.47123021689848194,610334
JA136565,2,0.4583441664095539,400123
JA136514,1,0.17270046497215516,610573
JA136580,8,0.19574588746041183,400130
JA136575,0,0.1305384392582752,400098
JA136575,0,0.07318051639871646,400133
JA136410,0,0.47654015649151066,609764
JA136440,17,0.01267234090987007,609734
JA136644,1,0.39581508209045746,609749
JA136357,12,0.2924073688286804,609698
JA136609,12,0.40905303000093196,609723
JA136628,0,0.21960717439947655,400098
JA136628,0,0.26659129194384584,400133
JA136650,12,0.21960717439947655,400098
JA136650,12,0.26659129194384584,400133
JA135458,9,0.4466266489895366,609756
JA136678,11,0.4501462138769654,400141
JA136167,7,0.45364865626812567,400171
JA136167,7,0.2999494964200245,400147
JA136540,1,0.05136446114529167,400125
JA136540,1,0.04765327408192562,400013
JA136675,6,0.18062963112468633,400123
JA136687,4,0.40926648304360613,610587
JA136315,13,0.36625407235271923,609712
JA136743,0,0.4709206604145897,609738
JA136711,1,0.4849219099529083,400175
JA136725,12,0.3227282747558078,400053
JA136725,12,0.16403673432808077,609740
JA136725,12,0.3860496290589718,400051
JA136777,1,0.4706010781578998,609719
JA136702,0,0.2999210603547073,609746
JA136752,0,0.4504658799161912,400126
JA136634,6,0.13454106476542851,400128
JA136656,7,0.2135031962529985,610244
JA136808,0,0.1410950417139006,400098
JA136808,0,0.21624872874970788,400133
JA136809,12,0.1410950417139006,400098
JA136809,12,0.21624872874970788,400133
JA136724,12,0.49440643238080545,610581
JA135822,4,0.4038271463683501,609727
JA135822,4,0.42415551783315447,609754
JA136788,12,0.388836367389314,610244
JA136768,8,0.47332214119241284,400056
JA136824,0,0.1528767539001389,400098
JA136824,0,0.051758259102436706,400133
JA136703,1,0.4480886756666042,400128
JA136861,8,0.3997360323888937,609748
JA136861,8,0.35554058827457297,610357
JA136856,0,0.31581534701583297,400125
JA136856,0,0.2501527755882494,400013
JA136885,0,0.1528767539001389,400098
JA136885,0,0.051758259102436706,400133
JA136881,2,0.46555811998628943,400054
JA136364,4,0.3947866621103592,609716
JA136857,0,0.1528767539001389,400098
JA136857,0,0.051758259102436706,400133
JA136908,14,0.3225024630857977,400118
JA136974,2,0.38221614251872904,609751
JA136458,16,0.29463179383909016,400127
JA136855,6,0.3378040620139354,609719
JA136880,4,0.3825691698758967,400066
JA136880,4,0.12811614779624567,400145
JA136669,0,0.4095992786517731,609768
JA136822,15,0.13352918900603214,400128
JA136838,1,0.03587237675503361,609682
JA136838,1,0.42753145989754915,610386
JA137001,11,0.36286865985739863,400128
JA136957,6,0.39626207435006106,400064
JA137005,0,0.18162167674378465,400098
JA137005,0,0.17276143354497006,400133
JA136871,0,0.48888781164239037,609740
JA136871,0,0.4893623602705901,400051
JA136931,0,0.49376109877028646,610391
JA136952,0,0.48172839181582217,400162
JA136875,8,0.3125578954305844,610547
JA136742,7,0.1529421223168687,400126
JA136844,0,0.38741612781841506,609723
JA136896,0,0.1636142948487061,400098
JA136896,0,0.14774310610755703,400133
JA135978,17,0.35461049551558504,609711
JA136890,1,0.447926830244793,400172
JA137039,0,0.20071019694101908,400098
